ReviewID,DestinationID,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
343,918,579,2,Incredible monument!,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,Aarav,aarav@example.com,"City, Historical",Male,2,1
344,752,615,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.539108136038704,Nov-Mar,Rohan,rohan@example.com,"City, Historical",Male,1,1
345,709,778,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.155527396194914,Sep-Mar,Anika,anika@example.com,"Beaches, Historical",Female,1,0
346,276,904,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,Rohan,rohan@example.com,"Beaches, Historical",Male,1,0
347,776,363,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.459363313306993,Nov-Feb,Anika,anika@example.com,"City, Historical",Female,1,0
348,320,789,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.353685271308148,Apr-Jun,Ritvik,ritvik@example.com,"City, Historical",Male,2,1
349,746,778,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,Anika,anika@example.com,"Beaches, Historical",Female,1,0
350,920,697,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.584679630283544,Apr-Jun,Aditya,aditya@example.com,"Beaches, Historical",Male,1,0
351,84,4,1,A historical wonder,Kerala Backwaters,Kerala,Nature,9.33374854303011,Sep-Mar,Anika,anika@example.com,"Beaches, Historical",Female,1,0
352,677,673,2,Incredible monument!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,2,2
353,344,310,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.162324692301334,Sep-Mar,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,0
354,346,496,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.969950615777162,Nov-Feb,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
355,731,523,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
356,701,233,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.814028636189173,Nov-Feb,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
357,52,73,1,A historical wonder,Goa Beaches,Goa,Beach,8.298754590990846,Nov-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,1,1
358,838,334,2,Incredible monument!,Jaipur City,Rajasthan,City,7.6511899073828,Oct-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
359,827,659,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.377495779286125,Nov-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
360,374,230,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
361,113,959,5,Incredible monument!,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,1
362,587,822,3,Loved the beaches!,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,Saanvi,saanvi@example.com,"City, Historical",Female,1,0
363,867,397,4,A historical wonder,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,2,0
364,123,259,4,Incredible monument!,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
365,195,565,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.09297245471366,Apr-Jun,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
366,451,242,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,Isha,isha@example.com,"Nature, Adventure",Female,2,1
367,969,79,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,0
368,608,367,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
369,354,165,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.760694703272286,Sep-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,0
370,141,216,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.618133331669091,Nov-Feb,Meera,meera@example.com,"City, Historical",Female,1,2
371,405,718,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
372,24,191,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.182423104129008,Sep-Mar,Karan,karan@example.com,"Nature, Adventure",Male,2,1
373,384,934,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
374,8,322,3,Loved the beaches!,Jaipur City,Rajasthan,City,9.4587045393854,Oct-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
375,907,340,3,A historical wonder,Goa Beaches,Goa,Beach,8.06914958687841,Nov-Mar,Diya,diya@example.com,"Beaches, Historical",Female,1,0
376,692,398,2,Incredible monument!,Goa Beaches,Goa,Beach,8.822980009436904,Nov-Mar,Anika,anika@example.com,"Nature, Adventure",Female,1,1
377,718,174,5,Loved the beaches!,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
378,156,433,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.96758311752555,Nov-Feb,Pooja,pooja@example.com,"Beaches, Historical",Female,2,1
379,457,305,5,Incredible monument!,Goa Beaches,Goa,Beach,9.348468751483985,Nov-Mar,Aanya,aanya@example.com,"Nature, Adventure",Female,1,0
380,913,288,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,Isha,isha@example.com,"City, Historical",Female,1,1
381,359,476,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.832207353651939,Sep-Mar,Anika,anika@example.com,"Nature, Adventure",Female,1,0
382,191,616,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.072256876114661,Nov-Feb,Isha,isha@example.com,"Beaches, Historical",Female,1,0
383,108,364,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.180179995253692,Oct-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
384,458,973,2,A historical wonder,Jaipur City,Rajasthan,City,9.04884504620765,Oct-Mar,Kavya,kavya@example.com,"Beaches, Historical",Female,1,2
385,471,694,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.431015219195524,Nov-Feb,Anika,anika@example.com,"Beaches, Historical",Female,1,0
386,423,47,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.427042499188698,Oct-Mar,Meera,meera@example.com,"Nature, Adventure",Female,2,1
387,898,222,1,A historical wonder,Jaipur City,Rajasthan,City,8.311533772217603,Oct-Mar,Rohan,rohan@example.com,"City, Historical",Male,1,1
388,742,218,2,Incredible monument!,Goa Beaches,Goa,Beach,8.532765536915521,Nov-Mar,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
389,80,498,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168852535996,Apr-Jun,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
390,479,378,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,Isha,isha@example.com,"City, Historical",Female,2,1
391,241,745,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.668642704912232,Nov-Feb,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
392,165,961,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.554650204523121,Apr-Jun,Isha,isha@example.com,"Beaches, Historical",Female,1,2
393,351,283,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,Anika,anika@example.com,"Beaches, Historical",Female,1,1
394,203,807,2,Incredible monument!,Jaipur City,Rajasthan,City,9.04284018561824,Oct-Mar,Kavya,kavya@example.com,"City, Historical",Female,2,1
395,501,323,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
396,926,57,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.324741876265339,Nov-Feb,Aarav,aarav@example.com,"City, Historical",Male,2,0
397,824,801,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,Isha,isha@example.com,"City, Historical",Female,2,0
398,146,216,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.373844119971205,Nov-Feb,Meera,meera@example.com,"City, Historical",Female,1,2
399,538,184,5,A historical wonder,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
400,463,104,2,Incredible monument!,Jaipur City,Rajasthan,City,8.981270231292,Oct-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
401,714,291,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.655670235424626,Sep-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,1
402,5,947,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.399821878316247,Apr-Jun,Pooja,pooja@example.com,"Nature, Adventure",Female,2,1
403,969,890,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
404,524,107,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.207456170247866,Sep-Mar,Riya,riya@example.com,"Nature, Adventure",Female,1,1
405,225,671,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.793334588772431,Apr-Jun,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
406,916,89,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.39676149780104,Nov-Feb,Karan,karan@example.com,"Nature, Adventure",Male,2,0
407,374,629,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,Riya,riya@example.com,"Nature, Adventure",Female,2,0
408,136,268,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.15356207947505,Nov-Feb,Meera,meera@example.com,"Beaches, Historical",Female,1,1
409,795,537,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
410,315,15,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,Karan,karan@example.com,"City, Historical",Male,1,2
411,795,259,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
412,634,872,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.33060225072883,Sep-Mar,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
413,132,403,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.188672007745929,Nov-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,1,1
414,323,360,5,A historical wonder,Jaipur City,Rajasthan,City,8.130587468948864,Oct-Mar,Isha,isha@example.com,"City, Historical",Female,2,2
415,746,49,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
416,318,26,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.79913244942954,Oct-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
417,799,814,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
418,106,708,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
419,863,503,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.5288565248227135,Oct-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,2
420,456,215,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,Riya,riya@example.com,"Nature, Adventure",Female,1,0
421,375,449,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.44823537077092,Apr-Jun,Aditya,aditya@example.com,"Nature, Adventure",Male,2,1
422,826,509,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,0
423,153,148,3,A historical wonder,Jaipur City,Rajasthan,City,9.072635913777948,Oct-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
424,597,730,4,Incredible monument!,Goa Beaches,Goa,Beach,7.735247906037738,Nov-Mar,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
425,893,970,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.375786034039642,Oct-Mar,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,0
426,327,763,4,A historical wonder,Goa Beaches,Goa,Beach,8.382390141309063,Nov-Mar,Riya,riya@example.com,"Beaches, Historical",Female,1,1
427,718,473,5,Incredible monument!,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,2
428,193,540,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.672819736516948,Oct-Mar,Aanya,aanya@example.com,"City, Historical",Female,2,2
429,876,463,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.796715429177867,Nov-Feb,Karan,karan@example.com,"Beaches, Historical",Male,1,2
430,256,852,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.403655361533389,Nov-Feb,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
431,414,431,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,1,1
432,899,635,1,A historical wonder,Kerala Backwaters,Kerala,Nature,8.575304720464212,Sep-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,1,0
433,83,950,3,Incredible monument!,Jaipur City,Rajasthan,City,9.25520276869782,Oct-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,2,0
434,837,994,5,Loved the beaches!,Goa Beaches,Goa,Beach,9.49270628520052,Nov-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
435,123,273,4,A historical wonder,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,1
436,640,554,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,Kavya,kavya@example.com,"Nature, Adventure",Female,1,2
437,84,754,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.33374854303011,Sep-Mar,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
438,137,721,2,A historical wonder,Goa Beaches,Goa,Beach,8.863570277264008,Nov-Mar,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
439,327,118,1,Incredible monument!,Goa Beaches,Goa,Beach,8.382390141309063,Nov-Mar,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
440,914,945,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
441,507,101,3,A historical wonder,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
442,663,399,2,Incredible monument!,Jaipur City,Rajasthan,City,8.822604311521562,Oct-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
443,94,708,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.678657960181018,Sep-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
444,115,548,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.717346793179837,Apr-Jun,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,0
445,942,369,2,Incredible monument!,Goa Beaches,Goa,Beach,8.702652455921308,Nov-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,1
446,586,322,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
447,138,989,4,A historical wonder,Jaipur City,Rajasthan,City,9.195643436953048,Oct-Mar,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
448,794,306,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.531159787998941,Sep-Mar,Meera,meera@example.com,"City, Historical",Female,2,1
449,629,860,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,0
450,419,303,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.165654259803166,Sep-Mar,Riya,riya@example.com,"City, Historical",Female,2,2
451,140,620,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.907807740975244,Apr-Jun,Aditya,aditya@example.com,"Nature, Adventure",Male,2,0
452,282,563,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.888987617087139,Nov-Mar,Karan,karan@example.com,"Nature, Adventure",Male,2,2
453,497,956,5,A historical wonder,Goa Beaches,Goa,Beach,8.698828827904826,Nov-Mar,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,0
454,69,212,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.251449511759905,Sep-Mar,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
455,523,481,1,Loved the beaches!,Jaipur City,Rajasthan,City,8.998307150645953,Oct-Mar,Diya,diya@example.com,"Beaches, Historical",Female,1,0
456,336,976,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.26879230848542,Nov-Feb,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
457,161,579,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.738547101644033,Nov-Feb,Aarav,aarav@example.com,"City, Historical",Male,2,1
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.26454156504302,Apr-Jun,Arjun,arjun@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
460,116,976,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.636073233725135,Nov-Feb,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
461,80,468,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168852535996,Apr-Jun,Aditya,aditya@example.com,"City, Historical",Male,1,0
462,936,198,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.02055897257851,Nov-Feb,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,Aditya,aditya@example.com,"City, Historical",Male,1,0
464,255,136,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.59789687012441,Apr-Jun,Arjun,arjun@example.com,"Beaches, Historical",Male,2,2
465,177,84,2,A historical wonder,Goa Beaches,Goa,Beach,9.446896779006565,Nov-Mar,Meera,meera@example.com,"City, Historical",Female,2,0
466,51,935,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.329362264700663,Nov-Feb,Anika,anika@example.com,"Nature, Adventure",Female,1,0
467,491,20,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,Meera,meera@example.com,"Nature, Adventure",Female,2,0
468,93,686,2,A historical wonder,Jaipur City,Rajasthan,City,9.116298424696906,Oct-Mar,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,2
469,273,113,1,Incredible monument!,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,Aditya,aditya@example.com,"Nature, Adventure",Male,1,0
470,44,318,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.844208014043545,Sep-Mar,Diya,diya@example.com,"City, Historical",Female,2,0
471,712,385,3,A historical wonder,Goa Beaches,Goa,Beach,8.810464389396717,Nov-Mar,Pooja,pooja@example.com,"Beaches, Historical",Female,2,2
472,587,399,2,Incredible monument!,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
473,796,893,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.243698788707544,Nov-Feb,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
474,795,418,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
475,611,388,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.342123928378385,Nov-Feb,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
476,590,952,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.17109010854659,Apr-Jun,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,0
477,223,281,4,A historical wonder,Jaipur City,Rajasthan,City,8.936949815863377,Oct-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
478,211,645,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.188261257930963,Nov-Feb,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
479,990,111,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.117425964659915,Apr-Jun,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
480,295,725,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912303714,Apr-Jun,Karan,karan@example.com,"Nature, Adventure",Male,1,1
481,922,980,4,Incredible monument!,Goa Beaches,Goa,Beach,9.298024384615864,Nov-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,1,1
482,833,552,3,Loved the beaches!,Jaipur City,Rajasthan,City,7.976891811337149,Oct-Mar,Saanvi,saanvi@example.com,"City, Historical",Female,2,1
483,123,798,2,A historical wonder,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,1
484,448,524,5,Incredible monument!,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,Diya,diya@example.com,"Nature, Adventure",Female,2,2
485,878,587,3,Loved the beaches!,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,Pooja,pooja@example.com,"Nature, Adventure",Female,2,0
486,456,968,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,Diya,diya@example.com,"Nature, Adventure",Female,1,2
487,818,60,3,Incredible monument!,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
488,428,611,4,Loved the beaches!,Jaipur City,Rajasthan,City,9.229663135604667,Oct-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,2
489,261,452,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.083688761192684,Nov-Feb,Karan,karan@example.com,"Nature, Adventure",Male,2,1
490,448,628,2,Incredible monument!,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
492,918,82,2,A historical wonder,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,0
493,403,275,3,Incredible monument!,Jaipur City,Rajasthan,City,8.578600554982318,Oct-Mar,Meera,meera@example.com,"Nature, Adventure",Female,1,0
494,988,277,4,Loved the beaches!,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
495,348,386,4,A historical wonder,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
496,955,697,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.10676258457348,Apr-Jun,Aditya,aditya@example.com,"Beaches, Historical",Male,1,0
497,488,281,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
498,235,735,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.734064597506109,Apr-Jun,Riya,riya@example.com,"City, Historical",Female,1,0
499,748,607,1,Incredible monument!,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,Aarav,aarav@example.com,"Beaches, Historical",Male,1,0
500,815,473,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.220824441474456,Apr-Jun,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,2
501,501,53,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
502,845,725,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,Karan,karan@example.com,"Nature, Adventure",Male,1,1
503,543,301,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.997155930746766,Oct-Mar,Diya,diya@example.com,"Beaches, Historical",Female,2,2
504,731,576,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,Meera,meera@example.com,"City, Historical",Female,2,0
505,819,645,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.562622503552138,Sep-Mar,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
507,600,472,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.390934664335951,Apr-Jun,Meera,meera@example.com,"Beaches, Historical",Female,2,2
508,251,640,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.041916757088895,Nov-Feb,Karan,karan@example.com,"Beaches, Historical",Male,1,1
509,277,568,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.694303252963497,Nov-Mar,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
511,749,741,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.931736559795393,Sep-Mar,Saanvi,saanvi@example.com,"City, Historical",Female,1,1
512,547,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
513,661,590,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.349513600175449,Nov-Feb,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,2
514,31,418,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.534267493855534,Nov-Feb,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
